Agent,Year,Delta_DPI,Delta_Consumption,MPC
37,2002,8640.867703196447,8120.165177850518,0.9397395558835706
37,2003,10394.078913902486,-29080.278871611532,-2.797773531689809
37,2004,10014.669873320847,-2680.7212532642734,-0.26767944297452423
37,2005,7024.296162660496,74464.19388847135,10.600947363851978
37,2006,7272.476271880645,32519.820744790864,4.471629680048625
37,2007,1710.143148314528,10514.696999444132,6.148430913404612
37,2012,1359.6896851914062,7915.656307675556,5.8216638648407875
37,2015,2458.9993782168312,-19093.789116604778,-7.764861303239058
37,2017,1010.1872616258624,-13872.58614902926,-13.732687666939889
37,2019,2005.341128997854,-5243.887204919214,-2.6149601826297686
38,2002,8048.033008554339,11650.065013629588,1.447566753422434
38,2003,11702.81093683865,-31771.48361198661,-2.714859172164771
38,2004,5635.492319605459,69280.45397945917,12.293593895681061
38,2005,6151.123634185729,4817.363177753141,0.7831679973037725
38,2006,7899.544123261236,-10376.944663712988,-1.3136131024519153
38,2007,1392.702115703636,16326.231308385759,11.722701591601476
38,2012,1192.167317592015,-14.941410996951163,-0.012532981550886996
38,2013,2762.634863596875,-11382.794501862634,-4.120267448968101
38,2014,1032.8979881040577,12838.385297319794,12.42948039901343
38,2017,5543.7709151590825,-12706.80418375996,-2.2920868084599286
39,2002,6028.672932585963,25594.72020117697,4.245498219489288
39,2003,11042.492664773425,6074.0901845600165,0.550065131936825
39,2004,7171.2582784497645,10057.034359313315,1.4024086107086047
39,2005,7974.055625173001,22764.240905188315,2.854788325444423
39,2006,4057.713229697605,-9757.876742688415,-2.4047723903385863
39,2007,3794.1161363611754,18098.01595291859,4.770021607792919
39,2009,2816.8083256331447,-35728.78125594556,-12.684136485543322
39,2011,1350.3160110097378,-15960.309111419134,-11.819684415564584
39,2013,5012.16333935241,-23548.53502787763,-4.698277656474018
39,2017,5566.115989569342,-8249.493980050145,-1.482091640833453
40,2002,4231.654110547854,40303.468770651336,9.524282400631611
40,2003,9941.794229145074,19944.418422676186,2.0061186102814026
40,2004,11103.230226810469,-48452.46979371237,-4.363817448071678
40,2005,4333.321012135653,74134.09978730121,17.107917825539683
40,2006,6342.311563118943,11093.74684231152,1.749164595890016
40,2007,3721.862742085621,3337.3862218824506,0.8966978239536794
40,2014,3306.503019262629,9920.454555980163,3.00028595110507
40,2017,3471.3035973426304,19856.655475454318,5.720230143700218
41,2002,8619.308844426356,-1986.0326330187672,-0.23041669220415834
41,2003,12357.077081020921,-63089.39554762415,-5.105527394056832
41,2004,8111.659064294625,207043.21179596978,25.5241511206159
41,2005,9877.739183667,-77865.29710379447,-7.882906772082623
41,2006,7072.597577411565,4803.954103344033,0.679234757917923
41,2007,3905.529459836456,19331.30329082749,4.949726660527351
41,2012,1393.1193557940423,9479.061872036546,6.804199390822276
41,2014,1054.6744530266442,-5054.908305019024,-4.792861238378097
41,2017,5779.580199612188,-19084.463793465053,-3.3020501722159037
42,2002,9454.449021144974,-14458.260715885597,-1.5292547120989861
42,2003,8429.368079129432,57141.72898786668,6.778886442193204
42,2004,10235.779189848836,-20988.668172230828,-2.050519826868285
42,2005,7528.229403157602,23137.700064226112,3.0734584223112744
42,2006,5139.955897851527,16825.14349615827,3.273402307438297
42,2007,6814.329946214362,10310.623770840786,1.513079620773097
42,2008,4915.619865472836,-16964.05847224864,-3.451051736405345
42,2012,1314.555196783942,2927.0998485061864,2.226684627368507
42,2013,2991.2409499652567,-251.79910084686708,-0.08417880908249525
42,2015,2802.316811587749,-9902.884533331351,-3.5338204775357043
42,2017,3474.9628933575004,-17168.74265602714,-4.940698126257902
43,2002,5603.99854669589,29505.648869576995,5.265106445642012
43,2003,18279.13905459977,-4960.320419900236,-0.2713651012273479
43,2004,4651.340393196093,15491.777791726374,3.3306050476089646
43,2005,10368.444529355445,58039.73439738504,5.597728206295673
43,2006,3487.2396624227404,-933.2370769356203,-0.26761483788792967
43,2007,6629.704348474392,-63726.28200092935,-9.612235878300343
43,2009,1237.5998943603772,17074.407472700637,13.796387306194076
43,2012,1187.8802438756102,5306.355949922407,4.4670798906544205
43,2013,2979.2746064352978,-2577.0506419455633,-0.8649926516941667
43,2014,1053.9120351948077,3596.039009835775,3.4120864832624043
43,2016,1033.4070177548565,-1984.405387682491,-1.9202553820407955
43,2018,3917.892701000528,-31543.40984271877,-8.051116314304219
44,2002,13465.932556948159,26604.88929139069,1.9757182934696256
44,2003,12931.680658460857,1811.3316266377806,0.14006931306741435
44,2004,4961.83536680133,17453.8291113757,3.517615523512904
44,2005,6587.21270522289,52360.519473040506,7.948812618655039
44,2006,9954.400268516067,-14567.581592429546,-1.463431366980904
44,2007,3751.1645840363635,4849.149606878287,1.2927051048398572
44,2009,1542.7675306179153,-30645.43050696241,-19.863932769370756
44,2011,6099.223746543197,-26232.458946417,-4.300950421975343
44,2013,5692.884424541175,-7820.977751175291,-1.3738163587969965
44,2017,6395.462356684642,16621.487358436425,2.598950072947169
44,2018,7128.032890751085,-29182.14530803953,-4.093997005247346
45,2002,8653.722729317378,9958.064466404787,1.1507260837776228
45,2003,16604.125771642168,18782.548833595618,1.1311976970009425
45,2004,6586.533403487236,30404.379614709585,4.6161429316690334
45,2005,6161.7312354775495,20721.587285799353,3.362948900868991
45,2006,5593.490381828335,3683.202204690315,0.6584801176481854
45,2007,3392.8708568472066,1238.7547958230425,0.3651052009017944
45,2008,3235.5289009092376,6822.367540567648,2.1085787670295413
45,2009,1650.9835253923375,-22468.581283734587,-13.609209866824797
45,2013,2735.6353023733827,-4243.354569837073,-1.5511404484931244
45,2014,4009.442887250887,2540.8725072701054,0.6337220852676315
45,2016,1280.0851968110073,-18110.932048353658,-14.148223956868058
45,2017,6263.952525702247,30167.619217751344,4.816067665578177
46,2002,6900.070996771334,62021.5687121901,8.988540660119453
46,2003,9038.106700412987,-1618.6014980347536,-0.179086345369301
46,2004,8480.385478617623,12576.939441159746,1.4830622349504208
46,2005,8062.219920989504,-7018.264370896068,-0.8705126428794678
46,2006,10406.989627184143,46859.76627388754,4.502720570748426
46,2009,4945.747606441815,38475.34460331299,7.779480002820811
46,2012,1407.1477255613718,42218.08363782521,30.002595229283838
46,2014,4116.88111451079,-2769.7179826955835,-0.6727709413160233
46,2016,1438.0784583734348,47057.70148450916,32.722624562316746
46,2017,3428.2636713689717,-14060.939510713273,-4.101475516058678
46,2020,1701.2990947367798,-7565.114706778259,-4.446669448177607
47,2002,4900.228792293463,29298.239291531994,5.9789533373643735
47,2003,12094.741233384644,51570.94180538814,4.263914441016635
47,2004,9222.701405714091,9444.251674677129,1.0240222749514336
47,2005,14145.921366505965,6897.167820075323,0.4875728940785792
47,2007,7042.839817480039,32912.524715022766,4.673189447435001
47,2009,1564.5352425111923,-30192.840336806083,-19.298280739489375
47,2013,3063.744256278558,-3481.397643893404,-1.1363212307159598
47,2014,1133.057849903009,-7562.253283657541,-6.674198748373597
47,2015,4070.9311640470987,9749.061644508765,2.3947989419739484
47,2018,1078.0168278938218,7435.169582705537,6.8970811867863135
48,2002,7067.143422978988,343.3700521992869,0.04858682379118143
48,2003,12352.442576312751,35576.201176479604,2.8800944393541337
48,2004,10973.930062651605,32367.407352033042,2.9494818326017453
48,2005,4145.717480571533,26042.23383904298,6.281719379356446
48,2006,6830.0756185347855,17137.28539505729,2.509091604864786
48,2007,7974.741505890182,19734.651756733685,2.4746446943963734
48,2009,1822.9133145320811,-8669.000837141357,-4.755574918474157
48,2013,3102.74467426911,32461.32237338362,10.462131364718331
48,2014,1233.8561743138707,9608.387224012491,7.787283010805999
48,2015,4145.6907982826815,-23395.92303003563,-5.643431738741152
48,2017,7136.261485966534,-14920.861560088466,-2.0908512936963364
48,2018,4662.598699234659,49742.12436939188,10.668326308579116
49,2002,3333.027647156705,39250.428891682444,11.776208614760721
49,2003,12693.729657311196,20040.426154568268,1.578765791898333
49,2004,4721.59272302466,18996.096115899447,4.023239027641189
49,2005,7567.47826730067,3288.398138132674,0.43454345317937065
49,2006,7526.508616685751,-9239.421804889716,-1.2275840333732635
49,2007,4585.922002601757,36228.218773692264,7.89987678663935
49,2012,1275.9534207893012,2799.0956081365584,2.1937286757733254
49,2013,2976.234553053131,-2309.3623909061425,-0.7759342718930246
49,2014,4399.8870674967475,1050.0708239433297,0.2386585855124578
49,2015,7592.41701782911,-35849.88970716574,-4.721801979920257
49,2018,7899.425943467824,-7873.529794145812,-0.9967217682009633
49,2020,11431.242898708733,-24726.84740018015,-2.1630935165390706
50,2002,4466.066532995377,56495.02211766809,12.649838890728986
50,2003,11986.35031103593,-38238.920501328306,-3.1902054844935925
50,2004,9728.285678953718,59785.81145741063,6.145564946427501
